,Date,Ticker,Adj Close,Close,High,Low,Open,Volume
0,2019-10-01 00:00:00+00:00,BBRI.JK,2987.140380859375,3699.93603515625,3754.480712890625,3699.93603515625,3745.389892578125,87507501
1,2019-10-02 00:00:00+00:00,BBRI.JK,2884.388427734375,3572.66552734375,3718.11767578125,3563.57470703125,3681.754638671875,182983980
2,2019-10-03 00:00:00+00:00,BBRI.JK,2796.315673828125,3463.576416015625,3536.302490234375,3463.576416015625,3518.12109375,195391424
3,2019-10-04 00:00:00+00:00,BBRI.JK,2899.0673828125,3590.84716796875,3599.937744140625,3509.0302734375,3527.2119140625,103236563
4,2019-10-07 00:00:00+00:00,BBRI.JK,2862.370361328125,3545.393310546875,3627.2099609375,3509.0302734375,3609.028564453125,139378677
5,2019-10-08 00:00:00+00:00,BBRI.JK,2884.388427734375,3572.66552734375,3599.937744140625,3536.302490234375,3599.937744140625,131777876
6,2019-10-09 00:00:00+00:00,BBRI.JK,2906.40673828125,3599.937744140625,3627.2099609375,3563.57470703125,3590.84716796875,129617548
7,2019-10-10 00:00:00+00:00,BBRI.JK,2855.031005859375,3536.302490234375,3627.2099609375,3527.2119140625,3609.028564453125,118644859
8,2019-10-11 00:00:00+00:00,BBRI.JK,2877.048828125,3563.57470703125,3599.937744140625,3554.484130859375,3590.84716796875,112429201
9,2019-10-14 00:00:00+00:00,BBRI.JK,2877.048828125,3563.57470703125,3618.119384765625,3554.484130859375,3590.84716796875,120763165
10,2019-10-15 00:00:00+00:00,BBRI.JK,2891.72802734375,3581.75634765625,3609.028564453125,3536.302490234375,3609.028564453125,140902423
11,2019-10-16 00:00:00+00:00,BBRI.JK,2928.4248046875,3627.2099609375,3627.2099609375,3581.75634765625,3599.937744140625,90212558
12,2019-10-17 00:00:00+00:00,BBRI.JK,2972.46142578125,3681.754638671875,3681.754638671875,3627.2099609375,3636.30078125,115003686
13,2019-10-18 00:00:00+00:00,BBRI.JK,3060.534423828125,3790.843505859375,3809.025146484375,3681.754638671875,3681.754638671875,113976708
14,2019-10-21 00:00:00+00:00,BBRI.JK,3023.837646484375,3745.389892578125,3809.025146484375,3736.299072265625,3790.843505859375,89234971
15,2019-10-22 00:00:00+00:00,BBRI.JK,3038.51611328125,3763.5712890625,3763.5712890625,3699.93603515625,3709.02685546875,90846609
16,2019-10-23 00:00:00+00:00,BBRI.JK,3067.873779296875,3799.934326171875,3799.934326171875,3709.02685546875,3772.662109375,139892606
17,2019-10-24 00:00:00+00:00,BBRI.JK,3155.94677734375,3909.0234375,3909.0234375,3799.934326171875,3799.934326171875,172727403
18,2019-10-25 00:00:00+00:00,BBRI.JK,3104.571044921875,3845.38818359375,3927.204833984375,3836.29736328125,3909.0234375,123528393
19,2019-10-28 00:00:00+00:00,BBRI.JK,3104.571044921875,3845.38818359375,3872.660400390625,3836.29736328125,3845.38818359375,42188588
20,2019-10-29 00:00:00+00:00,BBRI.JK,3104.571044921875,3845.38818359375,3863.569580078125,3799.934326171875,3854.478759765625,90745077
21,2019-10-30 00:00:00+00:00,BBRI.JK,3119.25,3863.569580078125,3872.660400390625,3809.025146484375,3872.660400390625,52187101
22,2019-10-31 00:00:00+00:00,BBRI.JK,3089.89208984375,3827.20654296875,3854.478759765625,3781.7529296875,3827.20654296875,83146256
23,2019-11-01 00:00:00+00:00,BBRI.JK,3067.873779296875,3799.934326171875,3836.29736328125,3772.662109375,3836.29736328125,69610742
24,2019-11-04 00:00:00+00:00,BBRI.JK,3053.1953125,3781.7529296875,3827.20654296875,3772.662109375,3799.934326171875,55300375
25,2019-11-05 00:00:00+00:00,BBRI.JK,3155.94677734375,3909.0234375,3909.0234375,3790.843505859375,3809.025146484375,145802018
26,2019-11-06 00:00:00+00:00,BBRI.JK,3053.1953125,3781.7529296875,3936.295654296875,3781.7529296875,3936.295654296875,145752957
27,2019-11-07 00:00:00+00:00,BBRI.JK,2935.764404296875,3636.30078125,3781.7529296875,3599.937744140625,3781.7529296875,321561514
28,2019-11-08 00:00:00+00:00,BBRI.JK,2928.4248046875,3627.2099609375,3663.572998046875,3618.119384765625,3645.3916015625,148082467
29,2019-11-11 00:00:00+00:00,BBRI.JK,2935.764404296875,3636.30078125,3636.30078125,3590.84716796875,3590.84716796875,125489617
30,2019-11-12 00:00:00+00:00,BBRI.JK,2935.764404296875,3636.30078125,3663.572998046875,3618.119384765625,3636.30078125,120754695
31,2019-11-13 00:00:00+00:00,BBRI.JK,2906.40673828125,3599.937744140625,3645.3916015625,3563.57470703125,3636.30078125,165100201
32,2019-11-14 00:00:00+00:00,BBRI.JK,2891.72802734375,3581.75634765625,3609.028564453125,3545.393310546875,3590.84716796875,129874843
33,2019-11-15 00:00:00+00:00,BBRI.JK,3001.819580078125,3718.11767578125,3727.208251953125,3599.937744140625,3636.30078125,134210348
34,2019-11-18 00:00:00+00:00,BBRI.JK,3023.837646484375,3745.389892578125,3763.5712890625,3681.754638671875,3718.11767578125,102464019
35,2019-11-19 00:00:00+00:00,BBRI.JK,3075.213134765625,3809.025146484375,3809.025146484375,3709.02685546875,3772.662109375,155302002
36,2019-11-20 00:00:00+00:00,BBRI.JK,3097.2314453125,3836.29736328125,3872.660400390625,3772.662109375,3790.843505859375,170292181
37,2019-11-21 00:00:00+00:00,BBRI.JK,3097.2314453125,3836.29736328125,3845.38818359375,3763.5712890625,3818.115966796875,125613039
38,2019-11-22 00:00:00+00:00,BBRI.JK,3089.89208984375,3827.20654296875,3863.569580078125,3781.7529296875,3845.38818359375,82167459
39,2019-11-25 00:00:00+00:00,BBRI.JK,3031.177001953125,3754.480712890625,3799.934326171875,3745.389892578125,3772.662109375,62254255
40,2019-11-26 00:00:00+00:00,BBRI.JK,3045.85546875,3772.662109375,3799.934326171875,3727.208251953125,3772.662109375,244288809
41,2019-11-27 00:00:00+00:00,BBRI.JK,3060.534423828125,3790.843505859375,3827.20654296875,3727.208251953125,3727.208251953125,72910799
42,2019-11-28 00:00:00+00:00,BBRI.JK,2972.46142578125,3681.754638671875,3790.843505859375,3681.754638671875,3754.480712890625,67893172
43,2019-11-29 00:00:00+00:00,BBRI.JK,3001.819580078125,3718.11767578125,3745.389892578125,3645.3916015625,3690.845458984375,70620339
44,2019-12-02 00:00:00+00:00,BBRI.JK,3089.89208984375,3827.20654296875,3827.20654296875,3745.389892578125,3772.662109375,60937642
45,2019-12-03 00:00:00+00:00,BBRI.JK,3060.534423828125,3790.843505859375,3836.29736328125,3781.7529296875,3827.20654296875,48090300
46,2019-12-04 00:00:00+00:00,BBRI.JK,3031.177001953125,3754.480712890625,3818.115966796875,3745.389892578125,3818.115966796875,55684281
47,2019-12-05 00:00:00+00:00,BBRI.JK,3097.2314453125,3836.29736328125,3845.38818359375,3790.843505859375,3818.115966796875,80063892
48,2019-12-06 00:00:00+00:00,BBRI.JK,3060.534423828125,3790.843505859375,3863.569580078125,3790.843505859375,3863.569580078125,73924136
49,2019-12-09 00:00:00+00:00,BBRI.JK,3067.873779296875,3799.934326171875,3827.20654296875,3772.662109375,3809.025146484375,52623808
50,2019-12-10 00:00:00+00:00,BBRI.JK,3060.534423828125,3790.843505859375,3799.934326171875,3754.480712890625,3763.5712890625,88013950
51,2019-12-11 00:00:00+00:00,BBRI.JK,3089.89208984375,3827.20654296875,3827.20654296875,3781.7529296875,3809.025146484375,69260056
52,2019-12-12 00:00:00+00:00,BBRI.JK,3119.25,3863.569580078125,3881.751220703125,3827.20654296875,3845.38818359375,138108485
53,2019-12-13 00:00:00+00:00,BBRI.JK,3141.267822265625,3890.841796875,3899.9326171875,3854.478759765625,3890.841796875,184381444
54,2019-12-16 00:00:00+00:00,BBRI.JK,3177.96484375,3936.295654296875,3954.47705078125,3899.9326171875,3909.0234375,196854450
55,2019-12-17 00:00:00+00:00,BBRI.JK,3192.643798828125,3954.47705078125,3963.56787109375,3909.0234375,3963.56787109375,155154269
