,Date,Ticker,Adj Close,Close,High,Low,Open,Volume
38,2019-11-22 00:00:00+00:00,BDMN.JK,2846.19482421875,3880.0,3920.0,3880.0,3920.0,1023100
39,2019-11-25 00:00:00+00:00,BDMN.JK,2794.845947265625,3810.0,3890.0,3810.0,3880.0,1342100
40,2019-11-26 00:00:00+00:00,BDMN.JK,2765.50390625,3770.0,3880.0,3730.0,3810.0,2501000
41,2019-11-27 00:00:00+00:00,BDMN.JK,2706.8193359375,3690.0,3780.0,3690.0,3780.0,2155600
42,2019-11-28 00:00:00+00:00,BDMN.JK,2750.832763671875,3750.0,3890.0,3660.0,3660.0,3928000
43,2019-11-29 00:00:00+00:00,BDMN.JK,2699.483642578125,3680.0,3810.0,3650.0,3800.0,2936600
44,2019-12-02 00:00:00+00:00,BDMN.JK,2758.168212890625,3760.0,3780.0,3660.0,3690.0,1705700
45,2019-12-03 00:00:00+00:00,BDMN.JK,2728.826171875,3720.0,3800.0,3700.0,3780.0,1531600
46,2019-12-04 00:00:00+00:00,BDMN.JK,2692.1484375,3670.0,3730.0,3640.0,3720.0,3645100
47,2019-12-05 00:00:00+00:00,BDMN.JK,2692.1484375,3670.0,3710.0,3650.0,3680.0,2684600
48,2019-12-06 00:00:00+00:00,BDMN.JK,2721.490478515625,3710.0,3730.0,3660.0,3680.0,2170500
49,2019-12-09 00:00:00+00:00,BDMN.JK,2780.175048828125,3790.0,3790.0,3700.0,3730.0,5550800
50,2019-12-10 00:00:00+00:00,BDMN.JK,2875.537353515625,3920.0,4000.0,3790.0,3800.0,12059500
51,2019-12-11 00:00:00+00:00,BDMN.JK,2875.537353515625,3920.0,3960.0,3890.0,3920.0,3285600
52,2019-12-12 00:00:00+00:00,BDMN.JK,2985.57080078125,4070.0,4090.0,3910.0,3930.0,13627300
53,2019-12-13 00:00:00+00:00,BDMN.JK,3073.59716796875,4190.0,4240.0,4010.0,4080.0,12006600
54,2019-12-16 00:00:00+00:00,BDMN.JK,3110.275146484375,4240.0,4280.0,4150.0,4200.0,5591700
55,2019-12-17 00:00:00+00:00,BDMN.JK,3007.576904296875,4100.0,4290.0,4080.0,4260.0,6988900
56,2019-12-18 00:00:00+00:00,BDMN.JK,3080.9326171875,4200.0,4220.0,4040.0,4100.0,8201900
57,2019-12-19 00:00:00+00:00,BDMN.JK,3102.939208984375,4230.0,4270.0,4210.0,4220.0,2908600
58,2019-12-20 00:00:00+00:00,BDMN.JK,3095.603515625,4220.0,4250.0,4120.0,4230.0,2398000
59,2019-12-23 00:00:00+00:00,BDMN.JK,3022.248291015625,4120.0,4220.0,4120.0,4180.0,2236500
60,2019-12-26 00:00:00+00:00,BDMN.JK,3000.24169921875,4090.0,4140.0,4060.0,4100.0,3675800
61,2019-12-27 00:00:00+00:00,BDMN.JK,2970.8994140625,4050.0,4090.0,4030.0,4090.0,4458000
62,2019-12-30 00:00:00+00:00,BDMN.JK,2897.543701171875,3950.0,4060.0,3950.0,4060.0,5828300
63,2020-01-02 00:00:00+00:00,BDMN.JK,2904.87939453125,3960.0,3990.0,3920.0,3950.0,1140900
64,2020-01-03 00:00:00+00:00,BDMN.JK,2882.872802734375,3930.0,3980.0,3900.0,3980.0,1382100
65,2020-01-06 00:00:00+00:00,BDMN.JK,2831.523681640625,3860.0,3930.0,3830.0,3930.0,3564000
66,2020-01-07 00:00:00+00:00,BDMN.JK,2838.859375,3870.0,3900.0,3850.0,3850.0,1456200
67,2020-01-08 00:00:00+00:00,BDMN.JK,2794.845947265625,3810.0,3860.0,3810.0,3860.0,1340100
68,2020-01-09 00:00:00+00:00,BDMN.JK,2794.845947265625,3810.0,3900.0,3800.0,3890.0,1393200
69,2020-01-10 00:00:00+00:00,BDMN.JK,2824.188232421875,3850.0,3900.0,3800.0,3820.0,2749100
70,2020-01-13 00:00:00+00:00,BDMN.JK,2831.523681640625,3860.0,3950.0,3850.0,3850.0,3760300
71,2020-01-14 00:00:00+00:00,BDMN.JK,2985.57080078125,4070.0,4110.0,3880.0,3890.0,9869700
72,2020-01-15 00:00:00+00:00,BDMN.JK,2912.215087890625,3970.0,4130.0,3960.0,4090.0,5421300
73,2020-01-16 00:00:00+00:00,BDMN.JK,2919.550537109375,3980.0,4040.0,3920.0,3970.0,2598400
74,2020-01-17 00:00:00+00:00,BDMN.JK,2897.543701171875,3950.0,4000.0,3930.0,3990.0,1146800
75,2020-01-20 00:00:00+00:00,BDMN.JK,2846.19482421875,3880.0,3970.0,3860.0,3950.0,1867900
76,2020-01-21 00:00:00+00:00,BDMN.JK,2838.859375,3870.0,3900.0,3850.0,3900.0,937100
77,2020-01-22 00:00:00+00:00,BDMN.JK,2831.523681640625,3860.0,3930.0,3850.0,3870.0,1352800
78,2020-01-23 00:00:00+00:00,BDMN.JK,2816.85302734375,3840.0,3900.0,3830.0,3900.0,1190100
79,2020-01-24 00:00:00+00:00,BDMN.JK,2809.516845703125,3830.0,3920.0,3830.0,3840.0,1733200
80,2020-01-27 00:00:00+00:00,BDMN.JK,2765.50390625,3770.0,3880.0,3750.0,3810.0,1801000
81,2020-01-28 00:00:00+00:00,BDMN.JK,2728.826171875,3720.0,3780.0,3660.0,3770.0,1191300
82,2020-01-29 00:00:00+00:00,BDMN.JK,2699.483642578125,3680.0,3770.0,3680.0,3720.0,950300
83,2020-01-30 00:00:00+00:00,BDMN.JK,2640.799560546875,3600.0,3700.0,3600.0,3680.0,2397600
84,2020-01-31 00:00:00+00:00,BDMN.JK,2552.772705078125,3480.0,3630.0,3480.0,3610.0,2324500
85,2020-02-03 00:00:00+00:00,BDMN.JK,2545.437255859375,3470.0,3550.0,3400.0,3500.0,1022700
86,2020-02-04 00:00:00+00:00,BDMN.JK,2516.094970703125,3430.0,3500.0,3420.0,3500.0,666000
87,2020-02-05 00:00:00+00:00,BDMN.JK,2538.1015625,3460.0,3480.0,3420.0,3430.0,1245800
88,2020-02-06 00:00:00+00:00,BDMN.JK,2633.464111328125,3590.0,3600.0,3480.0,3500.0,2173100
89,2020-02-07 00:00:00+00:00,BDMN.JK,2626.1279296875,3580.0,3620.0,3570.0,3600.0,682300
90,2020-02-10 00:00:00+00:00,BDMN.JK,2508.759521484375,3420.0,3580.0,3420.0,3580.0,1115700
91,2020-02-11 00:00:00+00:00,BDMN.JK,2508.759521484375,3420.0,3470.0,3420.0,3430.0,854000
92,2020-02-12 00:00:00+00:00,BDMN.JK,2479.41748046875,3380.0,3430.0,3380.0,3420.0,1239700
93,2020-02-13 00:00:00+00:00,BDMN.JK,2479.41748046875,3380.0,3440.0,3380.0,3380.0,750800
94,2020-02-14 00:00:00+00:00,BDMN.JK,2494.088134765625,3400.0,3430.0,3380.0,3380.0,1049500
95,2020-02-17 00:00:00+00:00,BDMN.JK,2538.1015625,3460.0,3470.0,3400.0,3400.0,1327800
96,2020-02-18 00:00:00+00:00,BDMN.JK,2604.121826171875,3550.0,3560.0,3460.0,3460.0,1612800
97,2020-02-19 00:00:00+00:00,BDMN.JK,2633.464111328125,3590.0,3590.0,3520.0,3550.0,759700
98,2020-02-20 00:00:00+00:00,BDMN.JK,2743.497314453125,3740.0,3770.0,3600.0,3600.0,2430400
99,2020-02-21 00:00:00+00:00,BDMN.JK,2684.812744140625,3660.0,3770.0,3650.0,3750.0,1473600
100,2020-02-24 00:00:00+00:00,BDMN.JK,2552.772705078125,3480.0,3670.0,3450.0,3630.0,1292500
101,2020-02-25 00:00:00+00:00,BDMN.JK,2516.094970703125,3430.0,3500.0,3410.0,3470.0,1328800
102,2020-02-26 00:00:00+00:00,BDMN.JK,2479.41748046875,3380.0,3460.0,3360.0,3430.0,1511500
103,2020-02-27 00:00:00+00:00,BDMN.JK,2420.73291015625,3300.0,3390.0,3250.0,3370.0,2884900
104,2020-02-28 00:00:00+00:00,BDMN.JK,2325.37060546875,3170.0,3250.0,3110.0,3250.0,2568000
105,2020-03-02 00:00:00+00:00,BDMN.JK,2325.37060546875,3170.0,3290.0,3110.0,3170.0,1505300
106,2020-03-03 00:00:00+00:00,BDMN.JK,2391.390625,3260.0,3260.0,3190.0,3210.0,1470000
107,2020-03-04 00:00:00+00:00,BDMN.JK,2391.390625,3260.0,3320.0,3230.0,3250.0,2319500
108,2020-03-05 00:00:00+00:00,BDMN.JK,2325.37060546875,3170.0,3320.0,3170.0,3290.0,3055000
109,2020-03-06 00:00:00+00:00,BDMN.JK,2288.692626953125,3120.0,3170.0,3100.0,3100.0,1502000
110,2020-03-09 00:00:00+00:00,BDMN.JK,2053.955078125,2800.0,3100.0,2790.0,3100.0,3397500
111,2020-03-10 00:00:00+00:00,BDMN.JK,2039.2840576171875,2780.0,2910.0,2770.0,2850.0,6049100
112,2020-03-11 00:00:00+00:00,BDMN.JK,1885.2374267578125,2570.0,2820.0,2510.0,2800.0,3336400
113,2020-03-12 00:00:00+00:00,BDMN.JK,1701.8486328125,2320.0,2450.0,2320.0,2450.0,4079400
114,2020-03-13 00:00:00+00:00,BDMN.JK,1701.8486328125,2320.0,2320.0,2320.0,2320.0,0
115,2020-03-16 00:00:00+00:00,BDMN.JK,1701.8486328125,2320.0,2320.0,2320.0,2320.0,0
116,2020-03-17 00:00:00+00:00,BDMN.JK,1474.446533203125,2010.0,2150.0,2010.0,2150.0,6804400
117,2020-03-18 00:00:00+00:00,BDMN.JK,1371.7486572265625,1870.0,2030.0,1870.0,2000.0,5013200
118,2020-03-19 00:00:00+00:00,BDMN.JK,1276.3863525390625,1740.0,1790.0,1740.0,1755.0,2612300
119,2020-03-20 00:00:00+00:00,BDMN.JK,1291.0574951171875,1760.0,1825.0,1620.0,1675.0,6025000
120,2020-03-23 00:00:00+00:00,BDMN.JK,1254.3797607421875,1710.0,1735.0,1640.0,1670.0,8849200
121,2020-03-24 00:00:00+00:00,BDMN.JK,1228.7052001953125,1675.0,1785.0,1645.0,1670.0,5397400
122,2020-03-26 00:00:00+00:00,BDMN.JK,1430.4329833984375,1950.0,2010.0,1680.0,1680.0,4874200
123,2020-03-27 00:00:00+00:00,BDMN.JK,1511.1241455078125,2060.0,2300.0,2000.0,2000.0,9291900
124,2020-03-30 00:00:00+00:00,BDMN.JK,1426.76513671875,1945.0,2050.0,1920.0,1980.0,10061500
125,2020-03-31 00:00:00+00:00,BDMN.JK,1533.1307373046875,2090.0,2140.0,1985.0,1985.0,6540200
126,2020-04-01 00:00:00+00:00,BDMN.JK,1700.3892822265625,2110.0,2180.0,2000.0,2110.0,10610700
127,2020-04-02 00:00:00+00:00,BDMN.JK,1777.82666015625,2010.0,2040.0,1965.0,1965.0,9807200
128,2020-04-03 00:00:00+00:00,BDMN.JK,1795.516357421875,2030.0,2030.0,1985.0,2010.0,5492600
129,2020-04-06 00:00:00+00:00,BDMN.JK,2034.3289794921875,2300.0,2330.0,2020.0,2060.0,9291300
130,2020-04-07 00:00:00+00:00,BDMN.JK,1981.2593994140625,2240.0,2440.0,2170.0,2350.0,6490300
131,2020-04-08 00:00:00+00:00,BDMN.JK,1848.5859375,2090.0,2200.0,2090.0,2200.0,3529300
132,2020-04-09 00:00:00+00:00,BDMN.JK,1857.4307861328125,2100.0,2130.0,2010.0,2120.0,1895600
133,2020-04-13 00:00:00+00:00,BDMN.JK,1981.2593994140625,2240.0,2280.0,2040.0,2100.0,5211600
134,2020-04-14 00:00:00+00:00,BDMN.JK,1990.1044921875,2250.0,2300.0,2170.0,2280.0,2460900
135,2020-04-15 00:00:00+00:00,BDMN.JK,1910.5001220703125,2160.0,2300.0,2160.0,2260.0,4727400
136,2020-04-16 00:00:00+00:00,BDMN.JK,1848.5859375,2090.0,2170.0,2050.0,2150.0,2400700
137,2020-04-17 00:00:00+00:00,BDMN.JK,1990.1044921875,2250.0,2280.0,2120.0,2120.0,5252400
138,2020-04-20 00:00:00+00:00,BDMN.JK,1981.2593994140625,2240.0,2310.0,2170.0,2270.0,2727100
139,2020-04-21 00:00:00+00:00,BDMN.JK,1972.41455078125,2230.0,2240.0,2160.0,2210.0,1663100
140,2020-04-22 00:00:00+00:00,BDMN.JK,2025.4840087890625,2290.0,2300.0,2180.0,2190.0,2450400
141,2020-04-23 00:00:00+00:00,BDMN.JK,2131.622802734375,2410.0,2410.0,2270.0,2300.0,4385600
142,2020-04-24 00:00:00+00:00,BDMN.JK,2140.4677734375,2420.0,2570.0,2340.0,2440.0,7274900
143,2020-04-27 00:00:00+00:00,BDMN.JK,2175.847412109375,2460.0,2480.0,2360.0,2450.0,1872200
144,2020-04-28 00:00:00+00:00,BDMN.JK,2193.537353515625,2480.0,2500.0,2410.0,2450.0,1838800
145,2020-04-29 00:00:00+00:00,BDMN.JK,2193.537353515625,2480.0,2520.0,2420.0,2480.0,1745300
146,2020-04-30 00:00:00+00:00,BDMN.JK,2202.382080078125,2490.0,2530.0,2450.0,2500.0,4187000
147,2020-05-04 00:00:00+00:00,BDMN.JK,2193.537353515625,2480.0,2490.0,2420.0,2470.0,2601900
148,2020-05-05 00:00:00+00:00,BDMN.JK,2211.22705078125,2500.0,2540.0,2440.0,2500.0,2381000
149,2020-05-06 00:00:00+00:00,BDMN.JK,2193.537353515625,2480.0,2540.0,2460.0,2500.0,1333600
150,2020-05-08 00:00:00+00:00,BDMN.JK,2202.382080078125,2490.0,2500.0,2470.0,2500.0,768700
151,2020-05-11 00:00:00+00:00,BDMN.JK,2184.6923828125,2470.0,2520.0,2470.0,2490.0,1268800
152,2020-05-12 00:00:00+00:00,BDMN.JK,2140.4677734375,2420.0,2500.0,2410.0,2480.0,2020700
153,2020-05-13 00:00:00+00:00,BDMN.JK,2105.08837890625,2380.0,2490.0,2340.0,2420.0,1406800
154,2020-05-14 00:00:00+00:00,BDMN.JK,2060.86376953125,2330.0,2420.0,2310.0,2360.0,1056500
155,2020-05-15 00:00:00+00:00,BDMN.JK,2060.86376953125,2330.0,2360.0,2240.0,2330.0,1122100
156,2020-05-18 00:00:00+00:00,BDMN.JK,2043.1737060546875,2310.0,2390.0,2310.0,2360.0,1056900
157,2020-05-19 00:00:00+00:00,BDMN.JK,2069.70849609375,2340.0,2370.0,2320.0,2350.0,398600
158,2020-05-20 00:00:00+00:00,BDMN.JK,2113.93310546875,2390.0,2400.0,2320.0,2400.0,730100
159,2020-05-26 00:00:00+00:00,BDMN.JK,2220.072265625,2510.0,2520.0,2400.0,2400.0,2445400
160,2020-05-27 00:00:00+00:00,BDMN.JK,2237.761962890625,2530.0,2540.0,2500.0,2540.0,1253900
161,2020-05-28 00:00:00+00:00,BDMN.JK,2264.296630859375,2560.0,2590.0,2520.0,2520.0,2176800
162,2020-05-29 00:00:00+00:00,BDMN.JK,2158.15771484375,2440.0,2560.0,2430.0,2560.0,3245000
163,2020-06-02 00:00:00+00:00,BDMN.JK,2211.22705078125,2500.0,2520.0,2440.0,2450.0,2873100
164,2020-06-03 00:00:00+00:00,BDMN.JK,2246.606689453125,2540.0,2590.0,2500.0,2530.0,2725800
165,2020-06-04 00:00:00+00:00,BDMN.JK,2343.90087890625,2650.0,2710.0,2540.0,2560.0,6354000
166,2020-06-05 00:00:00+00:00,BDMN.JK,2441.19482421875,2760.0,2770.0,2620.0,2670.0,7043500
167,2020-06-08 00:00:00+00:00,BDMN.JK,2618.093017578125,2960.0,2960.0,2780.0,2810.0,10457900
168,2020-06-09 00:00:00+00:00,BDMN.JK,2644.627685546875,2990.0,3100.0,2970.0,3050.0,8035000
169,2020-06-10 00:00:00+00:00,BDMN.JK,2529.64404296875,2860.0,3010.0,2810.0,3010.0,2813700
170,2020-06-11 00:00:00+00:00,BDMN.JK,2450.039306640625,2770.0,2870.0,2710.0,2830.0,2002700
171,2020-06-12 00:00:00+00:00,BDMN.JK,2414.66015625,2730.0,2760.0,2590.0,2680.0,3637900
172,2020-06-15 00:00:00+00:00,BDMN.JK,2396.97021484375,2710.0,2810.0,2670.0,2740.0,1879800
173,2020-06-16 00:00:00+00:00,BDMN.JK,2485.41943359375,2810.0,2840.0,2740.0,2790.0,2107600
174,2020-06-17 00:00:00+00:00,BDMN.JK,2511.9541015625,2840.0,2870.0,2800.0,2820.0,1739300
175,2020-06-18 00:00:00+00:00,BDMN.JK,2503.109130859375,2830.0,2850.0,2790.0,2820.0,1829900
176,2020-06-19 00:00:00+00:00,BDMN.JK,2432.349609375,2750.0,2860.0,2750.0,2830.0,2827300
177,2020-06-22 00:00:00+00:00,BDMN.JK,2414.66015625,2730.0,2800.0,2720.0,2760.0,983500
178,2020-06-23 00:00:00+00:00,BDMN.JK,2432.349609375,2750.0,2750.0,2680.0,2730.0,892400
179,2020-06-24 00:00:00+00:00,BDMN.JK,2485.41943359375,2810.0,2830.0,2760.0,2790.0,2326700
180,2020-06-25 00:00:00+00:00,BDMN.JK,2432.349609375,2750.0,2800.0,2730.0,2800.0,1115000
181,2020-06-26 00:00:00+00:00,BDMN.JK,2396.97021484375,2710.0,2820.0,2710.0,2760.0,1311900
182,2020-06-29 00:00:00+00:00,BDMN.JK,2405.81494140625,2720.0,2780.0,2690.0,2730.0,2641600
183,2020-06-30 00:00:00+00:00,BDMN.JK,2379.280517578125,2690.0,2770.0,2690.0,2770.0,1880000
184,2020-07-01 00:00:00+00:00,BDMN.JK,2414.66015625,2730.0,2740.0,2710.0,2710.0,859800
185,2020-07-02 00:00:00+00:00,BDMN.JK,2450.039306640625,2770.0,2770.0,2720.0,2730.0,688400
186,2020-07-03 00:00:00+00:00,BDMN.JK,2458.884521484375,2780.0,2830.0,2760.0,2780.0,2528000
187,2020-07-06 00:00:00+00:00,BDMN.JK,2476.57421875,2800.0,2810.0,2740.0,2790.0,499300
188,2020-07-07 00:00:00+00:00,BDMN.JK,2485.41943359375,2810.0,2820.0,2780.0,2820.0,790500
189,2020-07-08 00:00:00+00:00,BDMN.JK,2520.798583984375,2850.0,2900.0,2810.0,2810.0,2604100
190,2020-07-09 00:00:00+00:00,BDMN.JK,2494.26416015625,2820.0,2890.0,2810.0,2860.0,1493900
191,2020-07-10 00:00:00+00:00,BDMN.JK,2476.57421875,2800.0,2860.0,2800.0,2810.0,1268400
192,2020-07-13 00:00:00+00:00,BDMN.JK,2503.109130859375,2830.0,2830.0,2790.0,2830.0,870500
193,2020-07-14 00:00:00+00:00,BDMN.JK,2503.109130859375,2830.0,2840.0,2810.0,2830.0,739000
194,2020-07-15 00:00:00+00:00,BDMN.JK,2503.109130859375,2830.0,2860.0,2800.0,2860.0,1175600
195,2020-07-16 00:00:00+00:00,BDMN.JK,2476.57421875,2800.0,2830.0,2790.0,2830.0,1262900
196,2020-07-17 00:00:00+00:00,BDMN.JK,2432.349609375,2750.0,2800.0,2750.0,2800.0,1843500
197,2020-07-20 00:00:00+00:00,BDMN.JK,2414.66015625,2730.0,2790.0,2700.0,2760.0,1624300
198,2020-07-21 00:00:00+00:00,BDMN.JK,2441.19482421875,2760.0,2770.0,2720.0,2730.0,1005700
199,2020-07-22 00:00:00+00:00,BDMN.JK,2511.9541015625,2840.0,2860.0,2750.0,2760.0,3325300
200,2020-07-23 00:00:00+00:00,BDMN.JK,2511.9541015625,2840.0,2880.0,2820.0,2860.0,1177600
201,2020-07-24 00:00:00+00:00,BDMN.JK,2476.57421875,2800.0,2840.0,2770.0,2780.0,772300
202,2020-07-27 00:00:00+00:00,BDMN.JK,2476.57421875,2800.0,2810.0,2780.0,2800.0,1096100
203,2020-07-28 00:00:00+00:00,BDMN.JK,2450.039306640625,2770.0,2840.0,2770.0,2800.0,1313700
204,2020-07-29 00:00:00+00:00,BDMN.JK,2423.505126953125,2740.0,2790.0,2740.0,2770.0,1006300
205,2020-07-30 00:00:00+00:00,BDMN.JK,2423.505126953125,2740.0,2790.0,2730.0,2730.0,966800
206,2020-08-03 00:00:00+00:00,BDMN.JK,2317.365966796875,2620.0,2760.0,2570.0,2740.0,3054700
207,2020-08-04 00:00:00+00:00,BDMN.JK,2379.280517578125,2690.0,2710.0,2600.0,2610.0,968500
208,2020-08-05 00:00:00+00:00,BDMN.JK,2405.81494140625,2720.0,2730.0,2660.0,2700.0,2239500
209,2020-08-06 00:00:00+00:00,BDMN.JK,2441.19482421875,2760.0,2820.0,2730.0,2730.0,4366000
210,2020-08-07 00:00:00+00:00,BDMN.JK,2450.039306640625,2770.0,2800.0,2730.0,2780.0,543700
211,2020-08-10 00:00:00+00:00,BDMN.JK,2405.81494140625,2720.0,2780.0,2720.0,2770.0,926700
212,2020-08-11 00:00:00+00:00,BDMN.JK,2476.57421875,2800.0,2830.0,2730.0,2730.0,1467800
213,2020-08-12 00:00:00+00:00,BDMN.JK,2476.57421875,2800.0,2850.0,2770.0,2800.0,2477300
214,2020-08-13 00:00:00+00:00,BDMN.JK,2476.57421875,2800.0,2880.0,2800.0,2830.0,1731100
215,2020-08-14 00:00:00+00:00,BDMN.JK,2450.039306640625,2770.0,2830.0,2770.0,2800.0,1069000
216,2020-08-18 00:00:00+00:00,BDMN.JK,2467.729736328125,2790.0,2810.0,2770.0,2770.0,2997400
217,2020-08-19 00:00:00+00:00,BDMN.JK,2450.039306640625,2770.0,2830.0,2770.0,2790.0,2042100
218,2020-08-24 00:00:00+00:00,BDMN.JK,2450.039306640625,2770.0,2800.0,2750.0,2780.0,1552100
219,2020-08-25 00:00:00+00:00,BDMN.JK,2450.039306640625,2770.0,2830.0,2770.0,2790.0,2590100
220,2020-08-26 00:00:00+00:00,BDMN.JK,2450.039306640625,2770.0,2800.0,2770.0,2780.0,1748800
221,2020-08-27 00:00:00+00:00,BDMN.JK,2423.505126953125,2740.0,2800.0,2740.0,2770.0,3531600
222,2020-08-28 00:00:00+00:00,BDMN.JK,2414.66015625,2730.0,2790.0,2710.0,2750.0,2682400
223,2020-08-31 00:00:00+00:00,BDMN.JK,2405.81494140625,2720.0,2760.0,2630.0,2730.0,3404300
224,2020-09-01 00:00:00+00:00,BDMN.JK,2379.280517578125,2690.0,2730.0,2650.0,2710.0,2670700
225,2020-09-02 00:00:00+00:00,BDMN.JK,2326.2109375,2630.0,2700.0,2610.0,2690.0,6912900
226,2020-09-03 00:00:00+00:00,BDMN.JK,2281.986572265625,2580.0,2660.0,2570.0,2650.0,5824000
227,2020-09-04 00:00:00+00:00,BDMN.JK,2237.761962890625,2530.0,2580.0,2520.0,2580.0,3873500
228,2020-09-07 00:00:00+00:00,BDMN.JK,2228.9169921875,2520.0,2580.0,2480.0,2580.0,4937300
229,2020-09-08 00:00:00+00:00,BDMN.JK,2184.6923828125,2470.0,2540.0,2470.0,2520.0,4125300
230,2020-09-09 00:00:00+00:00,BDMN.JK,2096.243408203125,2370.0,2480.0,2370.0,2470.0,5983000
231,2020-09-10 00:00:00+00:00,BDMN.JK,1954.724609375,2210.0,2390.0,2210.0,2390.0,6654000
232,2020-09-11 00:00:00+00:00,BDMN.JK,1954.724609375,2210.0,2340.0,2100.0,2210.0,12404300
233,2020-09-14 00:00:00+00:00,BDMN.JK,2122.778076171875,2400.0,2400.0,2230.0,2230.0,5356600
234,2020-09-15 00:00:00+00:00,BDMN.JK,2078.553466796875,2350.0,2450.0,2340.0,2440.0,2805600
235,2020-09-16 00:00:00+00:00,BDMN.JK,2052.01904296875,2320.0,2370.0,2300.0,2350.0,764700
236,2020-09-17 00:00:00+00:00,BDMN.JK,2007.79443359375,2270.0,2360.0,2250.0,2320.0,2252600
